name,n_taxa,n_trees,n_reticulations,msa_size,sites_per_tree,sampling_type,simulation_type,celine_params,brlen_scaler,seqgen_params,near_zero_branches_raxml,n_equal_tree_pairs,true_network_weirdness,true_network_path,fixed_reticulation_prob,runtime_raxml,inferred_network_path,likelihood_type,brlen_linkage_type,start_type,timeout,n_random_start_networks,n_parsimony_start_networks,runtime_inference,use_partitioned_msa,n_reticulations_inferred,bic_true,logl_true,bic_inferred,logl_inferred,bic_raxml,logl_raxml,rf_absolute_raxml,rf_relative_raxml,rf_absolute_inferred,rf_relative_inferred,msa_patterns,unrooted_softwired_network_distance,unrooted_hardwired_network_distance,unrooted_displayed_trees_distance,rooted_softwired_network_distance,rooted_hardwired_network_distance,rooted_displayed_trees_distance,rooted_tripartition_distance,rooted_path_multiplicity_distance,rooted_nested_labels_distance,aic_true,aicc_true,aic_raxml,aicc_raxml,aic_inferred,aicc_inferred
/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_1_0/0_3,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.2893610656003821| 'lambda': 9.014663216471936| 'nu': 0.02704398964941581| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_1_0/0_3_true_network.nw,0.4,12.09,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_1_0/0_3_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,23.025,True,1.0,39981.56293,-19672.88242,40033.27495,-19698.73843,40863.89281,-20135.24063,-1,-1,-1,-1,1490,0.1304347826,0.15,1.0,0.3571428571,0.347826087,1.0,0.347826087,0.1818181818,0.4,39465.76484,39465.94812,40382.48126,40382.64109,39517.47687,39517.66015
/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_1_0/0_3,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.2893610656003821| 'lambda': 9.014663216471936| 'nu': 0.02704398964941581| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_1_0/0_3_true_network.nw,0.4,12.09,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_1_0/0_3_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,26.141,True,1.0,39981.56293,-19672.88242,40033.27495,-19698.73843,40863.89281,-20135.24063,-1,-1,-1,-1,1490,0.1304347826,0.15,1.0,0.3571428571,0.347826087,1.0,0.347826087,0.1818181818,0.4,39465.76484,39465.94812,40382.48126,40382.64109,39517.47687,39517.66015
/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_1_0/0_4,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.2893610656003821| 'lambda': 9.014663216471936| 'nu': 0.02704398964941581| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_1_0/0_4_true_network.nw,0.5,10.793,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_1_0/0_4_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,22.275,True,1.0,40662.13203,-20013.16697,40683.37778,-20023.78985,41403.63653,-20405.11249,-1,-1,-1,-1,1531,0.0,0.15,1.0,0.32142857140000003,0.2727272727,1.0,0.2727272727,0.1395348837,0.3333333333,40146.33395,40146.51723,40922.22498,40922.38481,40167.5797,40167.76297
/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_1_0/0_4,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.2893610656003821| 'lambda': 9.014663216471936| 'nu': 0.02704398964941581| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_1_0/0_4_true_network.nw,0.5,10.793,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_1_0/0_4_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,25.856,True,1.0,40662.13203,-20013.16697,40683.37778,-20023.78985,41403.63653,-20405.11249,-1,-1,-1,-1,1531,0.0,0.15,1.0,0.32142857140000003,0.2727272727,1.0,0.2727272727,0.1395348837,0.3333333333,40146.33395,40146.51723,40922.22498,40922.38481,40167.5797,40167.76297
/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_20_0/0_0,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.12113195193187046| 'lambda': 20.182304190820666| 'nu': 0.060546912572462| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_20_0/0_0_true_network.nw,0.1,6.999,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_20_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,14.219,True,1.0,27948.67136,-13656.43664,27948.33728,-13656.2696,27979.90934,-13693.2489,-1,-1,-1,-1,895,0.1304347826,0.3636363636,1.0,0.5333333333,0.3913043478,1.0,0.3913043478,0.22222222219999999,0.4,27432.87328,27433.05656,27498.49779,27498.65762,27432.5392,27432.72248
/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_20_0/0_0,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.12113195193187046| 'lambda': 20.182304190820666| 'nu': 0.060546912572462| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_20_0/0_0_true_network.nw,0.1,6.999,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_20_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,17.794,True,1.0,27948.67136,-13656.43664,27948.33728,-13656.2696,27979.90934,-13693.2489,-1,-1,-1,-1,895,0.1304347826,0.3636363636,1.0,0.5333333333,0.3913043478,1.0,0.3913043478,0.22222222219999999,0.4,27432.87328,27433.05656,27498.49779,27498.65762,27432.5392,27432.72248
/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_20_0/0_1,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.12113195193187046| 'lambda': 20.182304190820666| 'nu': 0.060546912572462| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_20_0/0_1_true_network.nw,0.2,6.313,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_20_0/0_1_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,11.074000000000002,True,1.0,26793.95426,-13079.07809,26786.45132,-13075.32662,26851.75077,-13129.16961,-1,-1,-1,-1,895,0.13636363640000002,0.2,1.0,0.34615384619999995,0.2727272727,1.0,0.2727272727,0.1395348837,0.3333333333,26278.15618,26278.33946,26370.33923,26370.49905,26270.65323,26270.83651
/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_20_0/0_1,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.12113195193187046| 'lambda': 20.182304190820666| 'nu': 0.060546912572462| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_20_0/0_1_true_network.nw,0.2,6.313,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_20_0/0_1_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,14.172,True,1.0,26788.23503,-13076.21847,26786.45132,-13075.32662,26851.75077,-13129.16961,-1,-1,-1,-1,895,0.13636363640000002,0.2,1.0,0.34615384619999995,0.2727272727,1.0,0.2727272727,0.1395348837,0.3333333333,26272.43694,26272.62022,26370.33923,26370.49905,26270.65323,26270.83651
/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_20_0/0_2,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.12113195193187046| 'lambda': 20.182304190820666| 'nu': 0.060546912572462| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,1,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_20_0/0_2_true_network.nw,0.3,6.211,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_20_0/0_2_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,19.73,True,1.0,26863.85333,-13114.02762,26862.06536,-13113.13364,27013.4231,-13210.00578,-1,-1,-1,-1,893,0.09090909091,0.10526315789999999,1.0,0.24,0.2727272727,1.0,0.2727272727,0.1395348837,0.5185185185,26348.05525,26348.23853,26532.01155,26532.17138,26346.26728,26346.45056
/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_20_0/0_2,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.12113195193187046| 'lambda': 20.182304190820666| 'nu': 0.060546912572462| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,1,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_20_0/0_2_true_network.nw,0.3,6.211,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_20_0/0_2_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,22.316999999999997,True,1.0,26863.85333,-13114.02762,26862.06536,-13113.13364,27013.4231,-13210.00578,-1,-1,-1,-1,893,0.09090909091,0.10526315789999999,1.0,0.24,0.2727272727,1.0,0.2727272727,0.1395348837,0.5185185185,26348.05525,26348.23853,26532.01155,26532.17138,26346.26728,26346.45056
/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_20_0/0_3,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.12113195193187046| 'lambda': 20.182304190820666| 'nu': 0.060546912572462| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_20_0/0_3_true_network.nw,0.4,6.568,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_20_0/0_3_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,17.184,True,1.0,27180.3675,-13272.28471,27179.85106,-13272.02649,27381.71745,-13394.15295,-1,-1,-1,-1,930,0.0,0.10526315789999999,1.0,0.5172413793,0.52,1.0,0.52,0.2978723404,0.5185185185,26664.56941,26664.75269,26900.3059,26900.46573,26664.05297,26664.23625
/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_20_0/0_3,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.12113195193187046| 'lambda': 20.182304190820666| 'nu': 0.060546912572462| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_20_0/0_3_true_network.nw,0.4,6.568,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_20_0/0_3_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,19.452,True,1.0,27180.3675,-13272.28471,27179.85106,-13272.02649,27381.71745,-13394.15295,-1,-1,-1,-1,930,0.0,0.10526315789999999,1.0,0.5172413793,0.52,1.0,0.52,0.2978723404,0.5185185185,26664.56941,26664.75269,26900.3059,26900.46573,26664.05297,26664.23625
/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_20_0/0_4,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.12113195193187046| 'lambda': 20.182304190820666| 'nu': 0.060546912572462| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_20_0/0_4_true_network.nw,0.5,6.2010000000000005,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_20_0/0_4_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,12.165,True,1.0,26530.12486,-12947.16339,26529.39512,-12946.79852,26835.70496,-13121.14671,-1,-1,-1,-1,900,0.13636363640000002,0.2,1.0,0.40740740740000003,0.347826087,1.0,0.347826087,0.1818181818,0.3333333333,26014.32677,26014.51005,26354.29342,26354.45324,26013.59704,26013.78031
/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_20_0/0_4,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.12113195193187046| 'lambda': 20.182304190820666| 'nu': 0.060546912572462| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_20_0/0_4_true_network.nw,0.5,6.2010000000000005,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_20_0/0_4_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,15.064,True,1.0,26530.12486,-12947.16339,26529.39512,-12946.79852,26835.70496,-13121.14671,-1,-1,-1,-1,900,0.13636363640000002,0.2,1.0,0.40740740740000003,0.347826087,1.0,0.347826087,0.1818181818,0.3333333333,26014.32677,26014.51005,26354.29342,26354.45324,26013.59704,26013.78031
/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_21_0/0_0,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.35608156000058067| 'lambda': 7.85077384111206| 'nu': 0.02355232152333618| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_21_0/0_0_true_network.nw,0.1,12.045,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_21_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,4.315,True,0.0,47645.62472,-23504.91332,47644.01403,-23525.30124,47644.01413,-23525.30129,-1,-1,-1,-1,1707,0.2,0.1578947368,1.0,0.4166666667,0.3913043478,1.0,0.52,0.3191489362,0.6428571429,47129.82664,47130.00992,47162.60258,47162.76241,47162.60248,47162.76231
/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_21_0/0_0,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.35608156000058067| 'lambda': 7.85077384111206| 'nu': 0.02355232152333618| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_21_0/0_0_true_network.nw,0.1,12.045,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_21_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,3.791,True,0.0,47645.62472,-23504.91332,47644.01403,-23525.30124,47644.01413,-23525.30129,-1,-1,-1,-1,1707,0.2,0.1578947368,1.0,0.4166666667,0.3913043478,1.0,0.52,0.3191489362,0.6428571429,47129.82664,47130.00992,47162.60258,47162.76241,47162.60248,47162.76231
/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_21_0/0_1,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.35608156000058067| 'lambda': 7.85077384111206| 'nu': 0.02355232152333618| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_21_0/0_1_true_network.nw,0.2,11.87,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_21_0/0_1_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,3.749,True,0.0,48055.33356,-23709.76774,48116.51959,-23761.55402,48116.51957,-23761.55401,-1,-1,-1,-1,1728,0.2,0.1578947368,1.0,0.4166666667,0.3913043478,1.0,0.52,0.3191489362,0.7333333333,47539.53548,47539.71876,47635.10803,47635.26786,47635.10805,47635.26788
/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_21_0/0_1,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.35608156000058067| 'lambda': 7.85077384111206| 'nu': 0.02355232152333618| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_21_0/0_1_true_network.nw,0.2,11.87,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_21_0/0_1_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,3.63,True,0.0,48051.09849,-23707.6502,48116.51959,-23761.55402,48116.51957,-23761.55401,-1,-1,-1,-1,1728,0.2,0.1578947368,1.0,0.4166666667,0.3913043478,1.0,0.52,0.3191489362,0.7333333333,47535.3004,47535.48368,47635.10803,47635.26786,47635.10805,47635.26788
/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_21_0/0_2,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.35608156000058067| 'lambda': 7.85077384111206| 'nu': 0.02355232152333618| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_21_0/0_2_true_network.nw,0.3,11.636,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_21_0/0_2_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,18.298,True,1.0,48289.78197,-23826.99194,48283.60355,-23823.90273,48387.94523,-23897.26684,-1,-1,-1,-1,1756,0.0,0.0,1.0,0.14285714289999998,0.15,1.0,0.15,0.09523809524,0.1818181818,47773.98389,47774.16717,47906.53368,47906.69351,47767.80546,47767.98874
/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_21_0/0_2,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.35608156000058067| 'lambda': 7.85077384111206| 'nu': 0.02355232152333618| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_21_0/0_2_true_network.nw,0.3,11.636,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_21_0/0_2_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,3.4589999999999996,True,0.0,48283.07081,-23823.63636,48387.94521,-23897.26683,48387.94523,-23897.26684,-1,-1,-1,-1,1756,0.10526315789999999,0.05555555556,1.0,0.1904761905,0.15,1.0,0.3181818182,0.2045454545,0.5384615385,47767.27272,47767.456,47906.53368,47906.69351,47906.53367,47906.69349
/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_21_0/0_3,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.35608156000058067| 'lambda': 7.85077384111206| 'nu': 0.02355232152333618| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_21_0/0_3_true_network.nw,0.4,12.231,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_21_0/0_3_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,9.5,True,1.0,48557.24397,-23960.72294,48552.70574,-23958.45383,48690.0578,-24048.32313,-1,-1,-1,-1,1753,0.1,0.10526315789999999,1.0,0.2608695652,0.2727272727,1.0,0.2727272727,0.1395348837,0.4615384615,48041.44589,48041.62917,48208.64626,48208.80609,48036.90766,48037.09094
/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_21_0/0_3,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.35608156000058067| 'lambda': 7.85077384111206| 'nu': 0.02355232152333618| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_21_0/0_3_true_network.nw,0.4,12.231,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_21_0/0_3_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,10.264,True,1.0,48557.24397,-23960.72294,48552.70574,-23958.45383,48690.0578,-24048.32313,-1,-1,-1,-1,1753,0.1,0.10526315789999999,1.0,0.2608695652,0.2727272727,1.0,0.2727272727,0.1395348837,0.4615384615,48041.44589,48041.62917,48208.64626,48208.80609,48036.90766,48037.09094
/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_21_0/0_4,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.35608156000058067| 'lambda': 7.85077384111206| 'nu': 0.02355232152333618| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_21_0/0_4_true_network.nw,0.5,13.805,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_21_0/0_4_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,20.724,True,1.0,48362.42078,-23863.31135,48361.70163,-23862.95177,48531.0074,-23968.79793,-1,-1,-1,-1,1767,0.1,0.10526315789999999,1.0,0.2272727273,0.2380952381,1.0,0.2380952381,0.1395348837,0.3333333333,47846.62269,47846.80597,48049.59586,48049.75569,47845.90355,47846.08683
/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_21_0/0_4,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.35608156000058067| 'lambda': 7.85077384111206| 'nu': 0.02355232152333618| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_21_0/0_4_true_network.nw,0.5,13.805,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_21_0/0_4_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,23.132,True,1.0,48362.42078,-23863.31135,48361.70163,-23862.95177,48531.0074,-23968.79793,-1,-1,-1,-1,1767,0.1,0.10526315789999999,1.0,0.2272727273,0.2380952381,1.0,0.2380952381,0.1395348837,0.3333333333,47846.62269,47846.80597,48049.59586,48049.75569,47845.90355,47846.08683
/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_22_0/0_0,20,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.41428438202794104| 'lambda': 6.244068678765801| 'nu': 0.018732206036297404| 'no_of_leaves': 20| 'no_of_hybrids': 1| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_22_0/0_0_true_network.nw,0.1,11.674,/home/luttersh/NetRAX/experiments/data/datasets_B_20_1_run_22_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,26.643,True,1.0,51743.11103,-25553.65647,51740.70533,-25552.45362,51810.67867,-25608.63356,-1,-1,-1,-1,1804,0.09523809524,0.2,1.0,0.44444444439999997,0.3913043478,1.0,0.3913043478,0.22222222219999999,0.4615384615,51227.31294,51227.49622,51329.26712,51329.42695,51224.90725,51225.09052
