name,n_taxa,n_trees,n_reticulations,msa_size,sites_per_tree,sampling_type,simulation_type,celine_params,brlen_scaler,seqgen_params,near_zero_branches_raxml,n_equal_tree_pairs,true_network_weirdness,true_network_path,fixed_reticulation_prob,inferred_network_path,likelihood_type,brlen_linkage_type,start_type,timeout,n_random_start_networks,n_parsimony_start_networks,runtime_inference,use_partitioned_msa,n_reticulations_inferred,bic_true,logl_true,bic_inferred,logl_inferred,bic_raxml,logl_raxml,rf_absolute_raxml,rf_relative_raxml,rf_absolute_inferred,rf_relative_inferred,msa_patterns,unrooted_softwired_network_distance,unrooted_hardwired_network_distance,unrooted_displayed_trees_distance,rooted_softwired_network_distance,rooted_hardwired_network_distance,rooted_displayed_trees_distance,rooted_tripartition_distance,rooted_path_multiplicity_distance,rooted_nested_labels_distance
/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_multirun_93/0_0,40,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.5150321534277863| 'lambda': 7.696296718192435| 'nu': 0.023088890154577303| 'no_of_leaves': 40| 'no_of_hybrids': 4| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_multirun_93/0_0_true_network.nw,0.5,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_multirun_93/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,4440.391,True,4.0,647586.9916,-322202.5582,647860.5271,-322339.3259,669863.0988,-333447.5656,-1,-1,-1,-1,15862,0.02352941176,0.2173913043,1.0,0.4732142857,0.306122449,1.0,0.32,0.1758241758,0.4137931034
/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_multirun_94/0_0,40,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.2717209681320514| 'lambda': 12.679420445608576| 'nu': 0.03803826133682573| 'no_of_leaves': 40| 'no_of_hybrids': 4| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_multirun_94/0_0_true_network.nw,0.5,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_multirun_94/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,3381.99,True,4.0,477935.8941,-237377.0094,478040.5557,-237429.3403,490498.1022,-243765.0673,-1,-1,-1,-1,14834,0.0,0.1590909091,1.0,0.328125,0.2916666667,1.0,0.2857142857,0.1555555556,0.2962962963
/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_multirun_94/0_0,40,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.2717209681320514| 'lambda': 12.679420445608576| 'nu': 0.03803826133682573| 'no_of_leaves': 40| 'no_of_hybrids': 4| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_multirun_94/0_0_true_network.nw,0.5,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_multirun_94/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,4305.899,True,4.0,477935.8941,-237377.0094,478030.6081,-237424.3665,490498.1022,-243765.0673,-1,-1,-1,-1,14834,0.0,0.1590909091,1.0,0.34375,0.3125,1.0,0.306122449,0.1758241758,0.2962962963
/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_multirun_95/0_0,40,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.29439735211967777| 'lambda': 17.349476126148254| 'nu': 0.05204842837844476| 'no_of_leaves': 40| 'no_of_hybrids': 4| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,8,0.06666666666666668,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_multirun_95/0_0_true_network.nw,0.5,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_multirun_95/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,2324.235,True,4.0,445340.0306,-221079.0777,445475.5966,-221146.8607,460793.7909,-228912.9117,-1,-1,-1,-1,14368,0.0,0.09302325581,1.0,0.2295081967,0.1363636364,1.0,0.1333333333,0.06976744186,0.1960784314
/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_multirun_95/0_0,40,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.29439735211967777| 'lambda': 17.349476126148254| 'nu': 0.05204842837844476| 'no_of_leaves': 40| 'no_of_hybrids': 4| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,8,0.06666666666666668,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_multirun_95/0_0_true_network.nw,0.5,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_multirun_95/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,2708.495,True,4.0,445340.0305,-221079.0777,445417.3705,-221117.7477,460793.7909,-228912.9117,-1,-1,-1,-1,14368,0.0,0.1162790698,1.0,0.2741935484,0.1777777778,1.0,0.1739130435,0.09195402299,0.1960784314
/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_multirun_96/0_0,40,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.22331418259629782| 'lambda': 19.40328908359804| 'nu': 0.05820986725079412| 'no_of_leaves': 40| 'no_of_hybrids': 4| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,4,0.03333333333333333,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_multirun_96/0_0_true_network.nw,0.5,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_multirun_96/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,1876.5420000000001,True,4.0,422784.2372,-209801.181,422886.1431,-209852.134,433972.0297,-215502.03100000002,-1,-1,-1,-1,13917,0.0,0.1395348837,1.0,0.2166666667,0.1590909091,1.0,0.1777777778,0.1136363636,0.2307692308
/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_multirun_96/0_0,40,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.22331418259629782| 'lambda': 19.40328908359804| 'nu': 0.05820986725079412| 'no_of_leaves': 40| 'no_of_hybrids': 4| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,4,0.03333333333333333,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_multirun_96/0_0_true_network.nw,0.5,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_multirun_96/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,1558.807,True,4.0,422774.7574,-209796.4411,422783.55799999996,-209800.8414,433972.0297,-215502.03100000002,-1,-1,-1,-1,13917,0.0,0.1395348837,1.0,0.2166666667,0.1590909091,1.0,0.1777777778,0.1136363636,0.2307692308
/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_multirun_97/0_0,40,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.16959080892477538| 'lambda': 24.903512787284512| 'nu': 0.07471053836185354| 'no_of_leaves': 40| 'no_of_hybrids': 4| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_multirun_97/0_0_true_network.nw,0.5,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_multirun_97/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,2464.157,True,4.0,339470.0168,-168144.0708,339538.2425,-168178.1837,350496.3781,-173764.2052,-1,-1,-1,-1,11784,0.0,0.0,1.0,0.1290322581,0.1777777778,1.0,0.1739130435,0.09195402299,0.2307692308
/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_multirun_97/0_0,40,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.16959080892477538| 'lambda': 24.903512787284512| 'nu': 0.07471053836185354| 'no_of_leaves': 40| 'no_of_hybrids': 4| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_multirun_97/0_0_true_network.nw,0.5,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_multirun_97/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,3583.88,True,4.0,339470.0089,-168144.0668,339474.2408,-168146.1828,350496.3781,-173764.2052,-1,-1,-1,-1,11784,0.0,0.0,1.0,0.1290322581,0.1777777778,1.0,0.1739130435,0.09195402299,0.2307692308
/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_multirun_98/0_0,40,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.2707252017642829| 'lambda': 14.861459076657884| 'nu': 0.04458437722997365| 'no_of_leaves': 40| 'no_of_hybrids': 4| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,8,0.06666666666666668,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_multirun_98/0_0_true_network.nw,0.5,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_multirun_98/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,4104.63,True,4.0,437239.8573,-217028.991,437275.5974,-217046.8611,443413.9091,-220222.9708,-1,-1,-1,-1,14227,0.0,0.07317073171,1.0,0.4285714286,0.3333333333,1.0,0.3333333333,0.1956521739,0.5161290323
/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_multirun_98/0_0,40,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.2707252017642829| 'lambda': 14.861459076657884| 'nu': 0.04458437722997365| 'no_of_leaves': 40| 'no_of_hybrids': 4| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,8,0.06666666666666668,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_multirun_98/0_0_true_network.nw,0.5,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_multirun_98/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,3191.228,True,4.0,437235.5389,-217026.8318,437253.93,-217036.0274,443413.9091,-220222.9708,-1,-1,-1,-1,14227,0.0,0.07317073171,1.0,0.4285714286,0.3333333333,1.0,0.3333333333,0.1956521739,0.3571428571
/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_multirun_99/0_0,40,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.3671465654107139| 'lambda': 14.207879085147061| 'nu': 0.04262363725544118| 'no_of_leaves': 40| 'no_of_hybrids': 4| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,4,0.03333333333333333,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_multirun_99/0_0_true_network.nw,0.5,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_multirun_99/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,2923.2929999999997,True,4.0,466866.3238,-231842.2243,467182.8847,-232000.5048,485246.6305,-241139.3315,-1,-1,-1,-1,14702,0.03278688525,0.1162790698,1.0,0.1212121212,0.1162790698,1.0,0.1136363636,0.06976744186,0.3859649123
/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_multirun_99/0_0,40,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.3671465654107139| 'lambda': 14.207879085147061| 'nu': 0.04262363725544118| 'no_of_leaves': 40| 'no_of_hybrids': 4| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,4,0.03333333333333333,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_multirun_99/0_0_true_network.nw,0.5,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_multirun_99/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,2788.923,True,4.0,466860.143,-231839.1339,467022.3494,-231920.2371,485246.6305,-241139.3315,-1,-1,-1,-1,14702,0.03278688525,0.1162790698,1.0,0.1212121212,0.1162790698,1.0,0.1136363636,0.06976744186,0.5161290323
