name,n_taxa,n_trees,n_reticulations,msa_size,sites_per_tree,sampling_type,simulation_type,celine_params,brlen_scaler,seqgen_params,near_zero_branches_raxml,n_equal_tree_pairs,true_network_weirdness,true_network_path,fixed_reticulation_prob,inferred_network_path,likelihood_type,brlen_linkage_type,start_type,timeout,n_random_start_networks,n_parsimony_start_networks,runtime_inference,use_partitioned_msa,n_reticulations_inferred,bic_true,logl_true,bic_inferred,logl_inferred,bic_raxml,logl_raxml,rf_absolute_raxml,rf_relative_raxml,rf_absolute_inferred,rf_relative_inferred,msa_patterns,unrooted_softwired_network_distance,unrooted_hardwired_network_distance,unrooted_displayed_trees_distance,rooted_softwired_network_distance,rooted_hardwired_network_distance,rooted_displayed_trees_distance,rooted_tripartition_distance,rooted_path_multiplicity_distance,rooted_nested_labels_distance
/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_3_change_reticulation_prob_0/0_0,25,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.28400315901193784| 'lambda': 20.57656190352732| 'nu': 0.06172968571058196| 'no_of_leaves': 25| 'no_of_hybrids': 3| 'ratio': 0.12| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_3_change_reticulation_prob_0/0_0_true_network.nw,0.1,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_3_change_reticulation_prob_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,1330.885,True,3.0,142072.6584,-70230.72838,142064.8892,-70226.84381,143073.4654,-70804.36835,-1,-1,-1,-1,4471,0.0,0.08,1.0,0.1041666667,0.07692307692,1.0,0.1428571429,0.07407407407,0.1875
/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_3_change_reticulation_prob_0/0_0,25,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.28400315901193784| 'lambda': 20.57656190352732| 'nu': 0.06172968571058196| 'no_of_leaves': 25| 'no_of_hybrids': 3| 'ratio': 0.12| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_3_change_reticulation_prob_0/0_0_true_network.nw,0.1,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_3_change_reticulation_prob_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,1410.293,True,3.0,142061.0811,-70224.93976000001,142062.6795,-70225.73894,143073.4654,-70804.36835,-1,-1,-1,-1,4471,0.0,0.08,1.0,0.1041666667,0.07692307692,1.0,0.1428571429,0.07407407407,0.2424242424
/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_3_change_reticulation_prob_0/0_1,25,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.28400315901193784| 'lambda': 20.57656190352732| 'nu': 0.06172968571058196| 'no_of_leaves': 25| 'no_of_hybrids': 3| 'ratio': 0.12| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_3_change_reticulation_prob_0/0_1_true_network.nw,0.2,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_3_change_reticulation_prob_0/0_1_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,817.2189999999997,True,3.0,140860.8416,-69624.81999,140929.1908,-69658.9946,142763.0275,-70649.14938999999,-1,-1,-1,-1,4811,0.04444444444,0.25,1.0,0.4915254237,0.3870967742,1.0,0.40625,0.2372881356,0.6511627907
/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_3_change_reticulation_prob_0/0_1,25,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.28400315901193784| 'lambda': 20.57656190352732| 'nu': 0.06172968571058196| 'no_of_leaves': 25| 'no_of_hybrids': 3| 'ratio': 0.12| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_3_change_reticulation_prob_0/0_1_true_network.nw,0.2,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_3_change_reticulation_prob_0/0_1_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,1180.626,True,3.0,140858.1979,-69623.49814,140858.5924,-69623.69539,142763.0275,-70649.14938999999,-1,-1,-1,-1,4811,0.04444444444,0.25,1.0,0.4915254237,0.3870967742,1.0,0.40625,0.2372881356,0.6511627907
/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_3_change_reticulation_prob_0/0_2,25,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.28400315901193784| 'lambda': 20.57656190352732| 'nu': 0.06172968571058196| 'no_of_leaves': 25| 'no_of_hybrids': 3| 'ratio': 0.12| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_3_change_reticulation_prob_0/0_2_true_network.nw,0.3,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_3_change_reticulation_prob_0/0_2_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,728.185,True,3.0,141162.2417,-69775.52006,141152.4169,-69770.60766000001,143964.4157,-71249.84351,-1,-1,-1,-1,5051,0.0,0.0,1.0,0.1063829787,0.1851851852,1.0,0.1785714286,0.1090909091,0.1875
/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_3_change_reticulation_prob_0/0_2,25,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.28400315901193784| 'lambda': 20.57656190352732| 'nu': 0.06172968571058196| 'no_of_leaves': 25| 'no_of_hybrids': 3| 'ratio': 0.12| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_3_change_reticulation_prob_0/0_2_true_network.nw,0.3,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_3_change_reticulation_prob_0/0_2_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,819.5930000000003,True,3.0,141150.2711,-69769.53477,141152.4169,-69770.60766000001,143964.4157,-71249.84351,-1,-1,-1,-1,5051,0.0,0.0,1.0,0.1063829787,0.1851851852,1.0,0.1785714286,0.1090909091,0.1875
/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_3_change_reticulation_prob_0/0_3,25,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.28400315901193784| 'lambda': 20.57656190352732| 'nu': 0.06172968571058196| 'no_of_leaves': 25| 'no_of_hybrids': 3| 'ratio': 0.12| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_3_change_reticulation_prob_0/0_3_true_network.nw,0.4,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_3_change_reticulation_prob_0/0_3_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,7326.573,True,4.0,137477.3568,-67933.07762000001,137574.7743,-67957.3742,140795.2563,-69665.26378,-1,-1,-1,-1,4996,0.2083333333,0.2592592593,1.0,0.358490566,0.4,1.0,0.4545454545,0.3064516129,0.5365853659
/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_3_change_reticulation_prob_0/0_3,25,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.28400315901193784| 'lambda': 20.57656190352732| 'nu': 0.06172968571058196| 'no_of_leaves': 25| 'no_of_hybrids': 3| 'ratio': 0.12| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_3_change_reticulation_prob_0/0_3_true_network.nw,0.4,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_3_change_reticulation_prob_0/0_3_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,6713.869000000002,True,3.0,137477.3568,-67933.07762000001,137721.7669,-68055.28263999999,140795.2563,-69665.26378,-1,-1,-1,-1,4996,0.1136363636,0.2592592593,1.0,0.2857142857,0.4,1.0,0.4375,0.2950819672,0.5128205128
/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_3_change_reticulation_prob_0/0_4,25,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.28400315901193784| 'lambda': 20.57656190352732| 'nu': 0.06172968571058196| 'no_of_leaves': 25| 'no_of_hybrids': 3| 'ratio': 0.12| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_3_change_reticulation_prob_0/0_4_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_3_change_reticulation_prob_0/0_4_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,1115.5639999999999,True,3.0,137182.394,-67785.59619,137278.1404,-67833.46942000001,140736.7811,-69636.02621,-1,-1,-1,-1,5018,0.1956521739,0.3214285714,1.0,0.3529411765,0.4516129032,1.0,0.4848484848,0.3225806452,0.55
/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_3_change_reticulation_prob_0/0_4,25,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.28400315901193784| 'lambda': 20.57656190352732| 'nu': 0.06172968571058196| 'no_of_leaves': 25| 'no_of_hybrids': 3| 'ratio': 0.12| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_3_change_reticulation_prob_0/0_4_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_3_change_reticulation_prob_0/0_4_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,1016.7769999999999,True,3.0,137182.394,-67785.59619,137310.1839,-67849.49114,140736.7811,-69636.02621,-1,-1,-1,-1,5018,0.1956521739,0.3214285714,1.0,0.3529411765,0.4516129032,1.0,0.4848484848,0.3225806452,0.55
/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_4_change_reticulation_prob_0/0_0,25,16,4,16008,1000,PERFECT_SAMPLING,CELINE,{'to': 0.21733305317800114| 'lambda': 11.848473422225341| 'nu': 0.03554542026667602| 'no_of_leaves': 25| 'no_of_hybrids': 4| 'ratio': 0.16| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,16,0.13333333333333333,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_4_change_reticulation_prob_0/0_0_true_network.nw,0.1,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_4_change_reticulation_prob_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,1052.5819999999999,True,3.0,274262.226,-135789.5422,274273.5843,-135821.0207,279778.0809,-138650.6674,-1,-1,-1,-1,8044,0.0,0.07692307692,0.5882352941,0.2926829268,0.275862069,0.6666666667,0.3225806452,0.2203389831,0.6956521739
/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_4_change_reticulation_prob_0/0_0,25,16,4,16008,1000,PERFECT_SAMPLING,CELINE,{'to': 0.21733305317800114| 'lambda': 11.848473422225341| 'nu': 0.03554542026667602| 'no_of_leaves': 25| 'no_of_hybrids': 4| 'ratio': 0.16| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,16,0.13333333333333333,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_4_change_reticulation_prob_0/0_0_true_network.nw,0.1,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_4_change_reticulation_prob_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,1777.954,True,3.0,274244.938,-135780.8982,274201.6411,-135785.0491,279778.0809,-138650.6674,-1,-1,-1,-1,8044,0.0,0.07692307692,0.5882352941,0.2682926829,0.2413793103,0.8,0.2903225806,0.1896551724,0.5714285714
/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_4_change_reticulation_prob_0/0_1,25,16,4,16008,1000,PERFECT_SAMPLING,CELINE,{'to': 0.21733305317800114| 'lambda': 11.848473422225341| 'nu': 0.03554542026667602| 'no_of_leaves': 25| 'no_of_hybrids': 4| 'ratio': 0.16| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,16,0.13333333333333333,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_4_change_reticulation_prob_0/0_1_true_network.nw,0.2,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_4_change_reticulation_prob_0/0_1_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,1006.743,True,3.0,271919.2551,-134618.0567,271890.7283,-134629.5927,280531.7254,-139027.4896,-1,-1,-1,-1,8838,0.0,0.1111111111,0.5882352941,0.2380952381,0.1428571429,0.5882352941,0.1724137931,0.125,0.5365853659
/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_4_change_reticulation_prob_0/0_1,25,16,4,16008,1000,PERFECT_SAMPLING,CELINE,{'to': 0.21733305317800114| 'lambda': 11.848473422225341| 'nu': 0.03554542026667602| 'no_of_leaves': 25| 'no_of_hybrids': 4| 'ratio': 0.16| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,16,0.13333333333333333,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_4_change_reticulation_prob_0/0_1_true_network.nw,0.2,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_4_change_reticulation_prob_0/0_1_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,1621.0,True,3.0,271902.76399999997,-134609.8112,271855.4769,-134611.9671,280531.7254,-139027.4896,-1,-1,-1,-1,8838,0.0,0.07692307692,0.5882352941,0.1794871795,0.1111111111,0.5882352941,0.1724137931,0.125,0.5365853659
/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_4_change_reticulation_prob_0/0_2,25,16,4,16008,1000,PERFECT_SAMPLING,CELINE,{'to': 0.21733305317800114| 'lambda': 11.848473422225341| 'nu': 0.03554542026667602| 'no_of_leaves': 25| 'no_of_hybrids': 4| 'ratio': 0.16| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,16,0.13333333333333333,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_4_change_reticulation_prob_0/0_2_true_network.nw,0.3,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_4_change_reticulation_prob_0/0_2_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,1873.394,True,3.0,271973.173,-134645.0156,271958.9446,-134663.7009,281939.4126,-139731.3332,-1,-1,-1,-1,9397,0.0,0.07692307692,0.5,0.2926829268,0.275862069,0.6666666667,0.3225806452,0.2203389831,0.3783783784
/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_4_change_reticulation_prob_0/0_2,25,16,4,16008,1000,PERFECT_SAMPLING,CELINE,{'to': 0.21733305317800114| 'lambda': 11.848473422225341| 'nu': 0.03554542026667602| 'no_of_leaves': 25| 'no_of_hybrids': 4| 'ratio': 0.16| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,16,0.13333333333333333,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_4_change_reticulation_prob_0/0_2_true_network.nw,0.3,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_4_change_reticulation_prob_0/0_2_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,1986.7520000000002,True,3.0,271953.1677,-134635.013,271944.4369,-134656.447,281939.4126,-139731.3332,-1,-1,-1,-1,9397,0.0,0.07692307692,0.5882352941,0.2926829268,0.275862069,0.6666666667,0.3225806452,0.2203389831,0.6956521739
/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_4_change_reticulation_prob_0/0_3,25,16,4,16008,1000,PERFECT_SAMPLING,CELINE,{'to': 0.21733305317800114| 'lambda': 11.848473422225341| 'nu': 0.03554542026667602| 'no_of_leaves': 25| 'no_of_hybrids': 4| 'ratio': 0.16| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,16,0.13333333333333333,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_4_change_reticulation_prob_0/0_3_true_network.nw,0.4,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_4_change_reticulation_prob_0/0_3_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,1693.516,True,3.0,273460.141,-135388.4996,273462.9613,-135415.7092,282422.9856,-139973.1197,-1,-1,-1,-1,9856,0.0,0.1785714286,0.5,0.2682926829,0.1785714286,536870911.0,0.2068965517,0.1896551724,0.3783783784
/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_4_change_reticulation_prob_0/0_3,25,16,4,16008,1000,PERFECT_SAMPLING,CELINE,{'to': 0.21733305317800114| 'lambda': 11.848473422225341| 'nu': 0.03554542026667602| 'no_of_leaves': 25| 'no_of_hybrids': 4| 'ratio': 0.16| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,16,0.13333333333333333,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_4_change_reticulation_prob_0/0_3_true_network.nw,0.4,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_4_change_reticulation_prob_0/0_3_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,1338.7320000000002,True,3.0,273433.8928,-135375.3755,273431.4457,-135399.9514,282422.9856,-139973.1197,-1,-1,-1,-1,9856,0.0,0.2413793103,0.5,0.3863636364,0.3225806452,0.0,0.34375,0.25,0.4210526316
/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_4_change_reticulation_prob_0/0_4,25,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.21733305317800114| 'lambda': 11.848473422225341| 'nu': 0.03554542026667602| 'no_of_leaves': 25| 'no_of_hybrids': 4| 'ratio': 0.16| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,16,0.13333333333333333,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_4_change_reticulation_prob_0/0_4_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_4_change_reticulation_prob_0/0_4_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,6373.894,True,4.0,272356.435,-134836.6986,272487.7835,-134902.3729,280292.1608,-138907.7553,-1,-1,-1,-1,9936,0.02857142857,0.2142857143,0.6666666667,0.3636363636,0.2413793103,0.6666666667,0.3125,0.2033898305,0.4102564103
/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_4_change_reticulation_prob_0/0_4,25,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.21733305317800114| 'lambda': 11.848473422225341| 'nu': 0.03554542026667602| 'no_of_leaves': 25| 'no_of_hybrids': 4| 'ratio': 0.16| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,16,0.13333333333333333,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_4_change_reticulation_prob_0/0_4_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_25_r_4_change_reticulation_prob_0/0_4_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,3102.83,True,4.0,272343.1777,-134830.07,272396.4713,-134856.7168,280292.1608,-138907.7553,-1,-1,-1,-1,9936,0.02857142857,0.25,0.72,0.4222222222,0.3103448276,0.8148148148,0.3939393939,0.262295082,0.652173913
/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_1_change_reticulation_prob_0/0_0,30,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.3018753401482728| 'lambda': 7.510402420074193| 'nu': 0.02253120726022258| 'no_of_leaves': 30| 'no_of_hybrids': 1| 'ratio': 0.03333333333333333| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_1_change_reticulation_prob_0/0_0_true_network.nw,0.1,/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_1_change_reticulation_prob_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,38.609,True,1.0,54750.16337,-26934.997689999997,54747.59135,-26933.71168,54871.71163,-27017.776019999998,-1,-1,-1,-1,1763,0.06666666667,0.07142857143,1.0,0.125,0.1333333333,1.0,0.1290322581,0.06451612903,0.2352941176
/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_1_change_reticulation_prob_0/0_0,30,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.3018753401482728| 'lambda': 7.510402420074193| 'nu': 0.02253120726022258| 'no_of_leaves': 30| 'no_of_hybrids': 1| 'ratio': 0.03333333333333333| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_1_change_reticulation_prob_0/0_0_true_network.nw,0.1,/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_1_change_reticulation_prob_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,46.488,True,1.0,54750.16337,-26934.997689999997,54747.59135,-26933.71168,54871.71163,-27017.776019999998,-1,-1,-1,-1,1763,0.06666666667,0.07142857143,1.0,0.125,0.1333333333,1.0,0.1290322581,0.06451612903,0.2352941176
/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_1_change_reticulation_prob_0/0_1,30,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.3018753401482728| 'lambda': 7.510402420074193| 'nu': 0.02253120726022258| 'no_of_leaves': 30| 'no_of_hybrids': 1| 'ratio': 0.03333333333333333| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_1_change_reticulation_prob_0/0_1_true_network.nw,0.2,/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_1_change_reticulation_prob_0/0_1_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,31.928,True,1.0,53930.85651000001,-26525.344259999998,53930.83279,-26525.3324,54178.85608,-26671.34825,-1,-1,-1,-1,1781,0.0,0.0,1.0,0.2352941176,0.25,1.0,0.2424242424,0.125,0.2352941176
/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_1_change_reticulation_prob_0/0_1,30,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.3018753401482728| 'lambda': 7.510402420074193| 'nu': 0.02253120726022258| 'no_of_leaves': 30| 'no_of_hybrids': 1| 'ratio': 0.03333333333333333| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_1_change_reticulation_prob_0/0_1_true_network.nw,0.2,/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_1_change_reticulation_prob_0/0_1_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,38.429,True,1.0,53930.85651000001,-26525.344259999998,53930.83279,-26525.3324,54178.85608,-26671.34825,-1,-1,-1,-1,1781,0.0,0.0,1.0,0.2352941176,0.25,1.0,0.2424242424,0.125,0.2352941176
/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_1_change_reticulation_prob_0/0_2,30,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.3018753401482728| 'lambda': 7.510402420074193| 'nu': 0.02253120726022258| 'no_of_leaves': 30| 'no_of_hybrids': 1| 'ratio': 0.03333333333333333| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_1_change_reticulation_prob_0/0_2_true_network.nw,0.3,/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_1_change_reticulation_prob_0/0_2_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,38.039,True,1.0,53326.78783,-26223.30992,53326.866219999996,-26223.34912,53642.7454,-26403.29291,-1,-1,-1,-1,1780,0.0,0.1034482759,1.0,0.3333333333,0.25,1.0,0.2727272727,0.1538461538,0.2857142857
/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_1_change_reticulation_prob_0/0_2,30,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.3018753401482728| 'lambda': 7.510402420074193| 'nu': 0.02253120726022258| 'no_of_leaves': 30| 'no_of_hybrids': 1| 'ratio': 0.03333333333333333| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_1_change_reticulation_prob_0/0_2_true_network.nw,0.3,/home/luttersh/NetRAX/experiments/data/datasets_t_30_r_1_change_reticulation_prob_0/0_2_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,45.055,True,1.0,53326.78783,-26223.30992,53326.866219999996,-26223.34912,53642.7454,-26403.29291,-1,-1,-1,-1,1780,0.0,0.1034482759,1.0,0.3333333333,0.25,1.0,0.2727272727,0.1538461538,0.2857142857
