name,n_taxa,n_trees,n_reticulations,msa_size,sites_per_tree,sampling_type,simulation_type,celine_params,brlen_scaler,seqgen_params,near_zero_branches_raxml,n_equal_tree_pairs,true_network_weirdness,true_network_path,fixed_reticulation_prob,inferred_network_path,likelihood_type,brlen_linkage_type,start_type,timeout,n_random_start_networks,n_parsimony_start_networks,runtime_inference,use_partitioned_msa,n_reticulations_inferred,bic_true,logl_true,bic_inferred,logl_inferred,bic_raxml,logl_raxml,rf_absolute_raxml,rf_relative_raxml,rf_absolute_inferred,rf_relative_inferred,msa_patterns,unrooted_softwired_network_distance,unrooted_hardwired_network_distance,unrooted_displayed_trees_distance,rooted_softwired_network_distance,rooted_hardwired_network_distance,rooted_displayed_trees_distance,rooted_tripartition_distance,rooted_path_multiplicity_distance,rooted_nested_labels_distance
/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_1_standard_random_0/0_0,10,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.40151199746609867| 'lambda': 8.550411559412705| 'nu': 0.025651234678238117| 'no_of_leaves': 10| 'no_of_hybrids': 1| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_1_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_1_standard_random_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,6.294,True,1.0,28060.613460000004,-13832.236980000001,28057.31116999999,-13830.58584,28180.576460000004,-13912.02545,-1,-1,-1,-1,1025,0.4,0.4,1.0,0.5384615385,0.5,1.0,0.5,0.2608695652,0.75
/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_1_standard_random_0/0_0,10,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.40151199746609867| 'lambda': 8.550411559412705| 'nu': 0.025651234678238117| 'no_of_leaves': 10| 'no_of_hybrids': 1| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_1_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_1_standard_random_0/0_0_BEST_LINKED_RANDOM_inferred_network.nw,BEST,LINKED,RANDOM,0,3,3,51.353,True,1.0,28060.613460000004,-13832.236980000001,28057.151439999998,-13830.505969999998,28180.576460000004,-13912.02545,-1,-1,-1,-1,1025,0.4,0.4,1.0,0.5384615385,0.5,1.0,0.5,0.2608695652,0.75
/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_1_standard_random_0/0_0,10,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.40151199746609867| 'lambda': 8.550411559412705| 'nu': 0.025651234678238117| 'no_of_leaves': 10| 'no_of_hybrids': 1| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_1_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_1_standard_random_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,8.513,True,1.0,28060.613460000004,-13832.236980000001,28057.31116999999,-13830.58584,28180.576460000004,-13912.02545,-1,-1,-1,-1,1025,0.4,0.4,1.0,0.5384615385,0.5,1.0,0.5,0.2608695652,0.75
/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_1_standard_random_0/0_0,10,2,1,2000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.40151199746609867| 'lambda': 8.550411559412705| 'nu': 0.025651234678238117| 'no_of_leaves': 10| 'no_of_hybrids': 1| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_1_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_1_standard_random_0/0_0_AVERAGE_LINKED_RANDOM_inferred_network.nw,AVERAGE,LINKED,RANDOM,0,3,3,65.457,True,1.0,28060.613460000004,-13832.236980000001,28057.151439999998,-13830.505969999998,28180.576460000004,-13912.02545,-1,-1,-1,-1,1025,0.4,0.4,1.0,0.5384615385,0.5,1.0,0.5,0.2608695652,0.75
/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_2_standard_random_0/0_0,10,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.25280680365364505| 'lambda': 10.346613165141997| 'nu': 0.03103983949542599| 'no_of_leaves': 10| 'no_of_hybrids': 2| 'ratio': 0.2| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_2_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_2_standard_random_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,34.274,True,2.0,43478.2127,-21410.61067,43477.582,-21410.295319999994,45857.25663,-22642.51918000001,-1,-1,-1,-1,1345,0.2352941176,0.2,0.0,0.35,0.2,0.0,0.2,0.1739130435,0.2857142857
/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_2_standard_random_0/0_0,10,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.25280680365364505| 'lambda': 10.346613165141997| 'nu': 0.03103983949542599| 'no_of_leaves': 10| 'no_of_hybrids': 2| 'ratio': 0.2| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_2_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_2_standard_random_0/0_0_BEST_LINKED_RANDOM_inferred_network.nw,BEST,LINKED,RANDOM,0,3,3,189.17700000000002,True,2.0,43478.2127,-21410.61067,43477.46778,-21410.23821,45857.25663,-22642.51918000001,-1,-1,-1,-1,1345,0.2352941176,0.2,0.0,0.35,0.2,0.0,0.2,0.1739130435,0.2857142857
/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_2_standard_random_0/0_0,10,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.25280680365364505| 'lambda': 10.346613165141997| 'nu': 0.03103983949542599| 'no_of_leaves': 10| 'no_of_hybrids': 2| 'ratio': 0.2| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_2_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_2_standard_random_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,42.83600000000001,True,2.0,43478.2127,-21410.61067,43477.582,-21410.295319999994,45857.25663,-22642.51918000001,-1,-1,-1,-1,1345,0.2352941176,0.2,0.0,0.35,0.2,0.0,0.2,0.1739130435,0.2857142857
/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_2_standard_random_0/0_0,10,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.25280680365364505| 'lambda': 10.346613165141997| 'nu': 0.03103983949542599| 'no_of_leaves': 10| 'no_of_hybrids': 2| 'ratio': 0.2| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_2_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_2_standard_random_0/0_0_AVERAGE_LINKED_RANDOM_inferred_network.nw,AVERAGE,LINKED,RANDOM,0,3,3,252.06900000000002,True,2.0,43478.2127,-21410.61067,43477.46778,-21410.23821,45857.25663,-22642.51918000001,-1,-1,-1,-1,1345,0.2352941176,0.2,0.0,0.35,0.2,0.0,0.2,0.1739130435,0.2857142857
/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_3_standard_random_0/0_0,10,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.23010575683836643| 'lambda': 15.275413671725868| 'nu': 0.045826241015177606| 'no_of_leaves': 10| 'no_of_hybrids': 3| 'ratio': 0.3| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,13,0.4642857142857143,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_3_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_3_standard_random_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,20.795,True,1.0,72088.78858,-35468.61541000001,72114.82756,-35526.794030000005,72541.16703,-35762.54333,-1,-1,-1,-1,1941,0.1111111111,0.3333333333,1.0,0.6,0.5833333333,1.0,0.6666666667,0.4444444444,0.6666666667
/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_3_standard_random_0/0_0,10,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.23010575683836643| 'lambda': 15.275413671725868| 'nu': 0.045826241015177606| 'no_of_leaves': 10| 'no_of_hybrids': 3| 'ratio': 0.3| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,13,0.4642857142857143,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_3_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_3_standard_random_0/0_0_BEST_LINKED_RANDOM_inferred_network.nw,BEST,LINKED,RANDOM,0,3,3,205.358,True,2.0,72088.78858,-35468.61541000001,72075.86675,-35484.73406,72541.16703,-35762.54333,-1,-1,-1,-1,1941,0.0,0.2222222222,0.2857142857,0.5,0.4545454545,1.0,0.5714285714,0.4074074074,0.6315789474
/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_3_standard_random_0/0_0,10,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.23010575683836643| 'lambda': 15.275413671725868| 'nu': 0.045826241015177606| 'no_of_leaves': 10| 'no_of_hybrids': 3| 'ratio': 0.3| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,13,0.4642857142857143,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_3_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_3_standard_random_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,79.513,True,2.0,72087.42906000001,-35467.93565,72072.64478999999,-35483.12308,72541.16703,-35762.54333,-1,-1,-1,-1,1941,0.0,0.2222222222,0.2857142857,0.5333333333,0.5,1.0,0.6,0.4074074074,0.6315789474
/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_3_standard_random_0/0_0,10,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.23010575683836643| 'lambda': 15.275413671725868| 'nu': 0.045826241015177606| 'no_of_leaves': 10| 'no_of_hybrids': 3| 'ratio': 0.3| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,13,0.4642857142857143,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_3_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_3_standard_random_0/0_0_AVERAGE_LINKED_RANDOM_inferred_network.nw,AVERAGE,LINKED,RANDOM,0,3,3,477.50800000000004,True,2.0,72087.42906000001,-35467.93565,72072.61917,-35483.11027,72541.16703,-35762.54333,-1,-1,-1,-1,1941,0.0,0.0,0.2857142857,0.08333333333,0.0,0.5,0.09090909091,0.2083333333,0.4705882353
/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_4_standard_random_0/0_0,10,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.20113576936307576| 'lambda': 21.66941583201492| 'nu': 0.06500824749604477| 'no_of_leaves': 10| 'no_of_hybrids': 4| 'ratio': 0.4| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_4_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_4_standard_random_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,3079.801,True,4.0,152030.0551,-74948.54687,152128.0314,-74997.53501,164208.2094,-81133.48747000001,-1,-1,-1,-1,4304,0.03333333333,0.4285714286,1.0,0.75,0.4285714286,1.0,0.4666666667,0.2962962963,0.5454545455
/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_4_standard_random_0/0_0,10,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.20113576936307576| 'lambda': 21.66941583201492| 'nu': 0.06500824749604477| 'no_of_leaves': 10| 'no_of_hybrids': 4| 'ratio': 0.4| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_4_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_4_standard_random_0/0_0_BEST_LINKED_RANDOM_inferred_network.nw,BEST,LINKED,RANDOM,0,3,3,5609.778,True,4.0,152030.0551,-74948.54687,152066.0686,-74966.55362,164208.2094,-81133.48747000001,-1,-1,-1,-1,4304,0.2666666667,0.08333333333,1.0,0.3421052632,0.08333333333,1.0,0.08333333333,0.08333333333,0.3157894737
/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_4_standard_random_0/0_0,10,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.20113576936307576| 'lambda': 21.66941583201492| 'nu': 0.06500824749604477| 'no_of_leaves': 10| 'no_of_hybrids': 4| 'ratio': 0.4| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_4_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_4_standard_random_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,3663.743,True,4.0,152030.0551,-74948.54687,152128.0314,-74997.53501,164208.2094,-81133.48747000001,-1,-1,-1,-1,4304,0.03333333333,0.4285714286,1.0,0.75,0.4285714286,1.0,0.4666666667,0.2962962963,0.5454545455
/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_4_standard_random_0/0_0,10,16,4,16000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.20113576936307576| 'lambda': 21.66941583201492| 'nu': 0.06500824749604477| 'no_of_leaves': 10| 'no_of_hybrids': 4| 'ratio': 0.4| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_4_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_10_r_4_standard_random_0/0_0_AVERAGE_LINKED_RANDOM_inferred_network.nw,AVERAGE,LINKED,RANDOM,0,3,3,20377.298,True,4.0,152030.0551,-74948.54687,152209.5905,-75038.31455,164208.2094,-81133.48747000001,-1,-1,-1,-1,4304,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.1176470588
/home/luttersh/NetRAX/experiments/data/datasets_t_15_r_2_standard_random_0/0_0,15,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.14415675759891589| 'lambda': 21.84066907130443| 'nu': 0.06552200721391328| 'no_of_leaves': 15| 'no_of_hybrids': 2| 'ratio': 0.13333333333333333| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_15_r_2_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_15_r_2_standard_random_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,26.09,True,2.0,40928.53576,-20068.19229,40978.83771,-20093.343259999998,41256.52746000001,-20276.19653,-1,-1,-1,-1,1229,0.05882352941,0.375,1.0,0.6153846154,0.5,1.0,0.619047619,0.4102564103,0.7407407407
/home/luttersh/NetRAX/experiments/data/datasets_t_15_r_2_standard_random_0/0_0,15,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.14415675759891589| 'lambda': 21.84066907130443| 'nu': 0.06552200721391328| 'no_of_leaves': 15| 'no_of_hybrids': 2| 'ratio': 0.13333333333333333| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_15_r_2_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_15_r_2_standard_random_0/0_0_BEST_LINKED_RANDOM_inferred_network.nw,BEST,LINKED,RANDOM,0,3,3,264.26599999999996,True,2.0,40928.53576,-20068.19229,40962.54355,-20085.196180000006,41256.52746000001,-20276.19653,-1,-1,-1,-1,1229,0.0,0.375,1.0,0.6785714286,0.5263157895,1.0,0.6363636364,0.3684210526,0.64
/home/luttersh/NetRAX/experiments/data/datasets_t_15_r_2_standard_random_0/0_0,15,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.14415675759891589| 'lambda': 21.84066907130443| 'nu': 0.06552200721391328| 'no_of_leaves': 15| 'no_of_hybrids': 2| 'ratio': 0.13333333333333333| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_15_r_2_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_15_r_2_standard_random_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,38.518,True,2.0,40928.53576,-20068.19229,40978.83771,-20093.343259999998,41256.52746000001,-20276.19653,-1,-1,-1,-1,1229,0.05882352941,0.375,1.0,0.6153846154,0.5,1.0,0.619047619,0.4102564103,0.7407407407
/home/luttersh/NetRAX/experiments/data/datasets_t_15_r_2_standard_random_0/0_0,15,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.14415675759891589| 'lambda': 21.84066907130443| 'nu': 0.06552200721391328| 'no_of_leaves': 15| 'no_of_hybrids': 2| 'ratio': 0.13333333333333333| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_15_r_2_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_15_r_2_standard_random_0/0_0_AVERAGE_LINKED_RANDOM_inferred_network.nw,AVERAGE,LINKED,RANDOM,0,3,3,349.338,True,2.0,40928.53576,-20068.19229,40963.19968999999,-20085.52425,41256.52746000001,-20276.19653,-1,-1,-1,-1,1229,0.05882352941,0.375,1.0,0.6666666667,0.5263157895,1.0,0.6363636364,0.3684210526,0.64
/home/luttersh/NetRAX/experiments/data/datasets_t_15_r_3_standard_random_0/0_0,15,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.27940939108181095| 'lambda': 21.569284199162833| 'nu': 0.0647078525974885| 'no_of_leaves': 15| 'no_of_hybrids': 3| 'ratio': 0.2| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_15_r_3_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_15_r_3_standard_random_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,318.7709999999999,True,3.0,95140.15081,-46915.14157,95147.731,-46918.93167,105415.1273,-52122.80131,-1,-1,-1,-1,3093,0.1333333333,0.1764705882,0.6666666667,0.2777777778,0.1764705882,0.6666666667,0.1764705882,0.1176470588,0.347826087
/home/luttersh/NetRAX/experiments/data/datasets_t_15_r_3_standard_random_0/0_0,15,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.27940939108181095| 'lambda': 21.569284199162833| 'nu': 0.0647078525974885| 'no_of_leaves': 15| 'no_of_hybrids': 3| 'ratio': 0.2| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_15_r_3_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_15_r_3_standard_random_0/0_0_BEST_LINKED_RANDOM_inferred_network.nw,BEST,LINKED,RANDOM,0,3,3,7991.21,True,3.0,95140.15081,-46915.14157,95146.68823,-46918.410280000004,105415.1273,-52122.80131,-1,-1,-1,-1,3093,0.1612903226,0.2222222222,0.6666666667,0.2162162162,0.2222222222,0.6666666667,0.2222222222,0.1176470588,0.347826087
/home/luttersh/NetRAX/experiments/data/datasets_t_15_r_3_standard_random_0/0_0,15,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.27940939108181095| 'lambda': 21.569284199162833| 'nu': 0.0647078525974885| 'no_of_leaves': 15| 'no_of_hybrids': 3| 'ratio': 0.2| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_15_r_3_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_15_r_3_standard_random_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,393.98699999999997,True,3.0,95140.15081,-46915.14157,95147.71325,-46918.92279,105415.1273,-52122.80131,-1,-1,-1,-1,3093,0.1333333333,0.1764705882,0.6666666667,0.2777777778,0.1764705882,0.6666666667,0.1764705882,0.1176470588,0.347826087
/home/luttersh/NetRAX/experiments/data/datasets_t_15_r_3_standard_random_0/0_0,15,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.27940939108181095| 'lambda': 21.569284199162833| 'nu': 0.0647078525974885| 'no_of_leaves': 15| 'no_of_hybrids': 3| 'ratio': 0.2| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_15_r_3_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_15_r_3_standard_random_0/0_0_AVERAGE_LINKED_RANDOM_inferred_network.nw,AVERAGE,LINKED,RANDOM,0,3,3,2458.002,True,3.0,95140.15081,-46915.14157,95148.67684,-46919.40459,105415.1273,-52122.80131,-1,-1,-1,-1,3093,0.1333333333,0.2941176471,0.6666666667,0.2777777778,0.2941176471,0.6666666667,0.3684210526,0.2222222222,0.48
/home/luttersh/NetRAX/experiments/data/datasets_t_20_r_2_standard_random_0/0_0,20,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.16858029313049389| 'lambda': 17.45150424651457| 'nu': 0.05235451273954371| 'no_of_leaves': 20| 'no_of_hybrids': 2| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_20_r_2_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_20_r_2_standard_random_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,29.899,True,1.0,56415.50834,-27744.873110000004,56473.89026,-27796.64364,58425.63443,-28795.09528,-1,-1,-1,-1,2004,0.1111111111,0.05,1.0,0.1034482759,0.05,1.0,0.2272727273,0.1162790698,0.3846153846
/home/luttersh/NetRAX/experiments/data/datasets_t_20_r_2_standard_random_0/0_0,20,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.16858029313049389| 'lambda': 17.45150424651457| 'nu': 0.05235451273954371| 'no_of_leaves': 20| 'no_of_hybrids': 2| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_20_r_2_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_20_r_2_standard_random_0/0_0_BEST_LINKED_RANDOM_inferred_network.nw,BEST,LINKED,RANDOM,0,3,3,395.944,True,1.0,56415.50834,-27744.873110000004,56460.44086,-27789.918939999996,58425.63443,-28795.09528,-1,-1,-1,-1,2004,0.1111111111,0.1904761905,1.0,0.3333333333,0.2272727273,1.0,0.375,0.2,0.5
/home/luttersh/NetRAX/experiments/data/datasets_t_20_r_2_standard_random_0/0_0,20,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.16858029313049389| 'lambda': 17.45150424651457| 'nu': 0.05235451273954371| 'no_of_leaves': 20| 'no_of_hybrids': 2| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_20_r_2_standard_random_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_20_r_2_standard_random_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,36.333,True,1.0,56415.50834,-27744.873110000004,56473.89026,-27796.64364,58425.63443,-28795.09528,-1,-1,-1,-1,2004,0.1111111111,0.05,1.0,0.1034482759,0.05,1.0,0.2272727273,0.1162790698,0.3846153846
