name,n_taxa,n_trees,n_reticulations,msa_size,sites_per_tree,sampling_type,simulation_type,celine_params,brlen_scaler,seqgen_params,near_zero_branches_raxml,n_equal_tree_pairs,true_network_weirdness,true_network_path,fixed_reticulation_prob,inferred_network_path,likelihood_type,brlen_linkage_type,start_type,timeout,n_random_start_networks,n_parsimony_start_networks,runtime_inference,use_partitioned_msa,n_reticulations_inferred,bic_true,logl_true,bic_inferred,logl_inferred,bic_raxml,logl_raxml,rf_absolute_raxml,rf_relative_raxml,rf_absolute_inferred,rf_relative_inferred,msa_patterns,unrooted_softwired_network_distance,unrooted_hardwired_network_distance,unrooted_displayed_trees_distance,rooted_softwired_network_distance,rooted_hardwired_network_distance,rooted_displayed_trees_distance,rooted_tripartition_distance,rooted_path_multiplicity_distance,rooted_nested_labels_distance
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_2_change_brlen_scaler_0/0_3,40,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.5060680837314407| 'lambda': 7.223841837536964| 'nu': 0.021671525512610895| 'no_of_leaves': 40| 'no_of_hybrids': 2| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},8,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_2_change_brlen_scaler_0/0_3_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_2_change_brlen_scaler_0/0_3_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,1141.531,True,3.0,337738.7303,-168138.4065,337796.2314,-168143.1912,338347.506,-168490.7261,-1,-1,-1,-1,4000,0.4482758621,0.375,1.0,0.5,0.4509803922,1.0,0.5,0.2842105263,0.6129032258
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_2_change_brlen_scaler_0/0_3,40,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.5060680837314407| 'lambda': 7.223841837536964| 'nu': 0.021671525512610895| 'no_of_leaves': 40| 'no_of_hybrids': 2| 'ratio': 0.05| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},8,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_2_change_brlen_scaler_0/0_3_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_2_change_brlen_scaler_0/0_3_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,1234.759,True,3.0,337738.7303,-168138.4065,337796.2304,-168143.1906,338347.506,-168490.7261,-1,-1,-1,-1,4000,0.4482758621,0.375,1.0,0.5,0.4509803922,1.0,0.5,0.2842105263,0.6129032258
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_3_change_brlen_scaler_0/0_0,40,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.13341213566736163| 'lambda': 23.21310566712429| 'nu': 0.06963931700137287| 'no_of_leaves': 40| 'no_of_hybrids': 3| 'ratio': 0.075| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_3_change_brlen_scaler_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_3_change_brlen_scaler_0/0_0_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,1530.7879999999998,True,3.0,165171.105,-81558.79032,165296.9905,-81621.73306,173906.3189,-86002.45374,-1,-1,-1,-1,5786,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04444444444
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_3_change_brlen_scaler_0/0_0,40,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.13341213566736163| 'lambda': 23.21310566712429| 'nu': 0.06963931700137287| 'no_of_leaves': 40| 'no_of_hybrids': 3| 'ratio': 0.075| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_3_change_brlen_scaler_0/0_0_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_3_change_brlen_scaler_0/0_0_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,1712.4479999999999,True,3.0,165171.105,-81558.79032,165287.0793,-81616.77747,173906.3189,-86002.45374,-1,-1,-1,-1,5786,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.04444444444
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_3_change_brlen_scaler_0/0_1,40,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.13341213566736163| 'lambda': 23.21310566712429| 'nu': 0.06963931700137287| 'no_of_leaves': 40| 'no_of_hybrids': 3| 'ratio': 0.075| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},2,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_3_change_brlen_scaler_0/0_1_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_3_change_brlen_scaler_0/0_1_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,2106.53,True,3.0,256807.6831,-127377.0794,257092.2397,-127519.3577,269712.0056,-133905.2971,-1,-1,-1,-1,7611,0.0,0.1627906977,1.0,0.4022988506,0.2391304348,1.0,0.2553191489,0.1363636364,0.24
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_3_change_brlen_scaler_0/0_1,40,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.13341213566736163| 'lambda': 23.21310566712429| 'nu': 0.06963931700137287| 'no_of_leaves': 40| 'no_of_hybrids': 3| 'ratio': 0.075| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},2,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_3_change_brlen_scaler_0/0_1_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_3_change_brlen_scaler_0/0_1_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,2146.834,True,3.0,256807.6831,-127377.0794,257091.8238,-127519.1497,269712.0056,-133905.2971,-1,-1,-1,-1,7611,0.0,0.1395348837,1.0,0.3253012048,0.2,1.0,0.2173913043,0.1149425287,0.24
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_3_change_brlen_scaler_0/0_2,40,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.13341213566736163| 'lambda': 23.21310566712429| 'nu': 0.06963931700137287| 'no_of_leaves': 40| 'no_of_hybrids': 3| 'ratio': 0.075| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},4,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_3_change_brlen_scaler_0/0_2_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_3_change_brlen_scaler_0/0_2_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,3376.074,True,3.0,375715.1035,-186830.7896,375729.6947,-186838.0852,391673.4759,-194886.0322,-1,-1,-1,-1,7996,0.0,0.0,1.0,0.07142857143,0.1162790698,1.0,0.1162790698,0.07058823529,0.1276595745
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_3_change_brlen_scaler_0/0_2,40,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.13341213566736163| 'lambda': 23.21310566712429| 'nu': 0.06963931700137287| 'no_of_leaves': 40| 'no_of_hybrids': 3| 'ratio': 0.075| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},4,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_3_change_brlen_scaler_0/0_2_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_3_change_brlen_scaler_0/0_2_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,3496.537000000001,True,3.0,375715.1035,-186830.7896,375748.0236,-186847.2496,391673.4759,-194886.0322,-1,-1,-1,-1,7996,0.0,0.0,1.0,0.07142857143,0.1162790698,1.0,0.1162790698,0.07058823529,0.1276595745
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_3_change_brlen_scaler_0/0_3,40,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.13341213566736163| 'lambda': 23.21310566712429| 'nu': 0.06963931700137287| 'no_of_leaves': 40| 'no_of_hybrids': 3| 'ratio': 0.075| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},8,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_3_change_brlen_scaler_0/0_3_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_3_change_brlen_scaler_0/0_3_BEST_LINKED_FROM_RAXML_inferred_network.nw,BEST,LINKED,FROM_RAXML,0,0,0,2613.326,True,3.0,515810.8477,-256878.6617,516712.1443,-257329.31,532574.0815,-265336.335,-1,-1,-1,-1,8000,0.0,0.1627906977,1.0,0.380952381,0.2391304348,1.0,0.2553191489,0.1363636364,0.24
/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_3_change_brlen_scaler_0/0_3,40,8,3,8000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.13341213566736163| 'lambda': 23.21310566712429| 'nu': 0.06963931700137287| 'no_of_leaves': 40| 'no_of_hybrids': 3| 'ratio': 0.075| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},8,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_3_change_brlen_scaler_0/0_3_true_network.nw,0.5,/home/luttersh/NetRAX/experiments/data/datasets_t_40_r_3_change_brlen_scaler_0/0_3_AVERAGE_LINKED_FROM_RAXML_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,4158.219,True,3.0,515810.8475,-256878.6616,515872.124,-256909.2998,532574.0815,-265336.335,-1,-1,-1,-1,8000,0.0,0.1627906977,1.0,0.380952381,0.2391304348,1.0,0.2553191489,0.1363636364,0.24
