name,n_taxa,n_trees,n_reticulations,msa_size,sites_per_tree,sampling_type,simulation_type,celine_params,brlen_scaler,seqgen_params,near_zero_branches_raxml,n_equal_tree_pairs,true_network_weirdness,true_network_path,fixed_reticulation_prob,runtime_raxml,inferred_network_path,likelihood_type,brlen_linkage_type,start_type,timeout,n_random_start_networks,n_parsimony_start_networks,runtime_inference,use_partitioned_msa,n_reticulations_inferred,bic_true,logl_true,aic_true,aicc_true,bic_inferred,logl_inferred,aic_inferred,aicc_inferred,bic_raxml,logl_raxml,aic_raxml,aicc_raxml,rf_absolute_raxml,rf_relative_raxml,rf_absolute_inferred,rf_relative_inferred,msa_patterns,unrooted_softwired_network_distance,unrooted_hardwired_network_distance,unrooted_displayed_trees_distance,rooted_softwired_network_distance,rooted_hardwired_network_distance,rooted_displayed_trees_distance,rooted_tripartition_distance,rooted_path_multiplicity_distance,rooted_nested_labels_distance
/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_1_0/0_0,20,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.2444373093694045| 'lambda': 13.728901211924674| 'nu': 0.04118670363577402| 'no_of_leaves': 20| 'no_of_hybrids': 2| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_1_0/0_0_true_network.nw,0.5,51.37,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_1_0/0_0_AVERAGE_LINKED_FROM_RAXMLunpartitioned_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,2.553,False,0.0,64029.68141000001,-31551.95965,63267.91929,63268.08962000001,67029.14576,-33096.85095,66341.7019,66341.84078,67029.14573999999,-33096.85094,66341.70188,66341.84076,-1,-1,-1,-1,2353,0.4333333333,0.6296296296,1.0,0.5294117647,0.7333333333,1.0,0.7741935484,0.4905660377,0.7878787879
/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_20_0/0_0,20,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.3494301736094425| 'lambda': 17.262574629124792| 'nu': 0.051787723887374376| 'no_of_leaves': 20| 'no_of_hybrids': 2| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_20_0/0_0_true_network.nw,0.5,54.857,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_20_0/0_0_AVERAGE_LINKED_FROM_RAXMLinferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,85.118,True,2.0,59087.36332999999,-29080.800610000002,58325.601220000004,58325.771539999994,59102.17285,-29088.205360000004,58340.410729999996,58340.581060000004,62961.369289999995,-31062.962710000003,62273.925429999996,62274.06431,-1,-1,-1,-1,2140,0.03333333333,0.3043478261,1.0,0.4102564103,0.375,1.0,0.375,0.2173913043,0.4827586207
/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_20_0/0_0,20,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.3494301736094425| 'lambda': 17.262574629124792| 'nu': 0.051787723887374376| 'no_of_leaves': 20| 'no_of_hybrids': 2| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_20_0/0_0_true_network.nw,0.5,54.857,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_20_0/0_0_AVERAGE_LINKED_FROM_RAXMLunpartitioned_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,2.247,False,0.0,59087.36332999999,-29080.800610000002,58325.601220000004,58325.771539999994,62961.36923,-31062.96268,62273.925370000004,62274.06425,62961.369289999995,-31062.962710000003,62273.925429999996,62274.06431,-1,-1,-1,-1,2140,0.4666666667,0.6666666667,1.0,0.5454545455,0.6785714286,1.0,0.7666666667,0.431372549,0.7878787879
/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_21_0/0_0,20,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.31615342247581435| 'lambda': 14.279038721838859| 'nu': 0.042837116165516574| 'no_of_leaves': 20| 'no_of_hybrids': 2| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_21_0/0_0_true_network.nw,0.5,67.87899999999999,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_21_0/0_0_AVERAGE_LINKED_FROM_RAXMLinferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,68.446,True,2.0,83796.91035,-41435.57412,83035.14824,83035.31856,83803.45736,-41438.84762,83041.69524,83041.86557000001,84336.88416,-41750.72015,83649.4403,83649.57918,-1,-1,-1,-1,3170,0.0,0.0,1.0,0.08333333333,0.09523809524,1.0,0.09523809524,0.04761904762,0.08695652174
/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_21_0/0_0,20,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.31615342247581435| 'lambda': 14.279038721838859| 'nu': 0.042837116165516574| 'no_of_leaves': 20| 'no_of_hybrids': 2| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_21_0/0_0_true_network.nw,0.5,67.87899999999999,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_21_0/0_0_AVERAGE_LINKED_FROM_RAXMLunpartitioned_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,2.97,False,0.0,83796.91035,-41435.57412,83035.14824,83035.31856,84336.88454,-41750.72034,83649.44068,83649.57956,84336.88416,-41750.72015,83649.4403,83649.57918,-1,-1,-1,-1,3170,0.3043478261,0.2,1.0,0.2916666667,0.1904761905,1.0,0.347826087,0.3333333333,0.6206896552
/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_22_0/0_0,20,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.13217715053111942| 'lambda': 18.899644307695457| 'nu': 0.05669893292308637| 'no_of_leaves': 20| 'no_of_hybrids': 2| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_22_0/0_0_true_network.nw,0.5,32.927,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_22_0/0_0_AVERAGE_LINKED_FROM_RAXMLinferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,65.54899999999999,True,2.0,52413.98024,-25744.10906,51652.21812,51652.38845,52449.85788,-25762.047880000002,51688.095760000004,51688.26608,54331.66737,-26748.11175,53644.2235,53644.362389999995,-1,-1,-1,-1,1793,0.0,0.2272727273,1.0,0.4444444444,0.2272727273,1.0,0.2272727273,0.1363636364,0.24
/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_22_0/0_0,20,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.13217715053111942| 'lambda': 18.899644307695457| 'nu': 0.05669893292308637| 'no_of_leaves': 20| 'no_of_hybrids': 2| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_22_0/0_0_true_network.nw,0.5,32.927,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_22_0/0_0_AVERAGE_LINKED_FROM_RAXMLunpartitioned_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,2.256,False,0.0,52413.98024,-25744.10906,51652.21812,51652.38845,54331.66734,-26748.11174,53644.22348,53644.36236,54331.66737,-26748.11175,53644.2235,53644.362389999995,-1,-1,-1,-1,1793,0.3461538462,0.3913043478,1.0,0.5,0.48,1.0,0.5925925926,0.2978723404,0.6206896552
/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_23_0/0_0,20,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.16794793643068978| 'lambda': 15.015259964707948| 'nu': 0.045045779894123845| 'no_of_leaves': 20| 'no_of_hybrids': 2| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_23_0/0_0_true_network.nw,0.5,46.81399999999999,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_23_0/0_0_AVERAGE_LINKED_FROM_RAXMLinferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,77.307,True,2.0,63550.94086,-31312.589369999998,62789.178739999996,62789.349070000004,63561.10116000001,-31317.66952,62799.33904,62799.50937000001,65423.15274,-32293.85444,64735.70888,64735.847760000004,-1,-1,-1,-1,2272,0.09677419355,0.347826087,1.0,0.5909090909,0.4,1.0,0.4,0.2173913043,0.3703703704
/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_23_0/0_0,20,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.16794793643068978| 'lambda': 15.015259964707948| 'nu': 0.045045779894123845| 'no_of_leaves': 20| 'no_of_hybrids': 2| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_23_0/0_0_true_network.nw,0.5,46.81399999999999,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_23_0/0_0_AVERAGE_LINKED_FROM_RAXMLunpartitioned_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,2.638,False,0.0,63550.94086,-31312.589369999998,62789.178739999996,62789.349070000004,65423.152760000004,-32293.85445,64735.7089,64735.84778,65423.15274,-32293.85444,64735.70888,64735.847760000004,-1,-1,-1,-1,2272,0.4838709677,0.6153846154,1.0,0.6486486486,0.6428571429,1.0,0.7333333333,0.4,0.75
/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_24_0/0_0,20,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.2607354523073571| 'lambda': 12.495224862382695| 'nu': 0.037485674587148084| 'no_of_leaves': 20| 'no_of_hybrids': 2| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_24_0/0_0_true_network.nw,0.5,51.326,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_24_0/0_0_AVERAGE_LINKED_FROM_RAXMLinferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,64.075,True,2.0,69881.35792000001,-34477.7979,69119.5958,69119.76612999999,69881.65264,-34477.94526,69119.89052,69120.06085,71214.05879,-35189.30746,70526.61493,70526.75381000001,-1,-1,-1,-1,2659,0.0,0.1,1.0,0.4117647059,0.3333333333,1.0,0.3333333333,0.1777777778,0.3076923077
/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_24_0/0_0,20,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.2607354523073571| 'lambda': 12.495224862382695| 'nu': 0.037485674587148084| 'no_of_leaves': 20| 'no_of_hybrids': 2| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_24_0/0_0_true_network.nw,0.5,51.326,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_24_0/0_0_AVERAGE_LINKED_FROM_RAXMLunpartitioned_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,2.7569999999999997,False,0.0,69881.35792000001,-34477.7979,69119.5958,69119.76612999999,71214.05883,-35189.30748,70526.61497000001,70526.75385,71214.05879,-35189.30746,70526.61493,70526.75381000001,-1,-1,-1,-1,2659,0.3461538462,0.2857142857,1.0,0.5483870968,0.48,1.0,0.5925925926,0.2978723404,0.6206896552
/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_25_0/0_0,20,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.33657567402136557| 'lambda': 17.35913964737092| 'nu': 0.05207741894211276| 'no_of_leaves': 20| 'no_of_hybrids': 2| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_25_0/0_0_true_network.nw,0.5,48.711999999999996,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_25_0/0_0_AVERAGE_LINKED_FROM_RAXMLinferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,86.77,True,2.0,66633.29259,-32853.76524,65871.53048,65871.7008,66627.60802,-32850.92295,65865.8459,65866.01623,69552.84391,-34358.70002,68865.40004,68865.53892,-1,-1,-1,-1,2456,0.0,0.1428571429,1.0,0.2631578947,0.3043478261,1.0,0.3043478261,0.1777777778,0.3076923077
/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_25_0/0_0,20,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.33657567402136557| 'lambda': 17.35913964737092| 'nu': 0.05207741894211276| 'no_of_leaves': 20| 'no_of_hybrids': 2| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_25_0/0_0_true_network.nw,0.5,48.711999999999996,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_25_0/0_0_AVERAGE_LINKED_FROM_RAXMLunpartitioned_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,2.668,False,0.0,66633.29259,-32853.76524,65871.53048,65871.7008,69552.84402,-34358.70008,68865.40015,68865.53903,69552.84391,-34358.70002,68865.40004,68865.53892,-1,-1,-1,-1,2456,0.5151515152,0.52,1.0,0.5945945946,0.6428571429,1.0,0.7333333333,0.431372549,0.75
/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_26_0/0_0,20,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.3473393934307931| 'lambda': 10.365383272495084| 'nu': 0.031096149817485253| 'no_of_leaves': 20| 'no_of_hybrids': 2| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_26_0/0_0_true_network.nw,0.5,61.174,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_26_0/0_0_AVERAGE_LINKED_FROM_RAXMLinferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,99.015,True,2.0,79795.79174,-39435.01481,79034.02962,79034.19995,79839.87657000001,-39457.05723,79078.11445,79078.28478,82947.07698,-41055.81656,82259.63312,82259.772,-1,-1,-1,-1,3071,0.03703703704,0.1,1.0,0.25,0.3043478261,1.0,0.3333333333,0.1777777778,0.4285714286
/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_26_0/0_0,20,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.3473393934307931| 'lambda': 10.365383272495084| 'nu': 0.031096149817485253| 'no_of_leaves': 20| 'no_of_hybrids': 2| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_26_0/0_0_true_network.nw,0.5,61.174,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_26_0/0_0_AVERAGE_LINKED_FROM_RAXMLunpartitioned_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,2.855,False,0.0,79795.79174,-39435.01481,79034.02962,79034.19995,82947.07758,-41055.81686,82259.63372,82259.7726,82947.07698,-41055.81656,82259.63312,82259.772,-1,-1,-1,-1,3071,0.5333333333,0.3913043478,1.0,0.6571428571,0.5925925926,1.0,0.6428571429,0.3673469388,0.7096774194
/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_27_0/0_0,20,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.5035605149223853| 'lambda': 8.694710040423047| 'nu': 0.02608413012126914| 'no_of_leaves': 20| 'no_of_hybrids': 2| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_27_0/0_0_true_network.nw,0.5,80.336,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_27_0/0_0_AVERAGE_LINKED_FROM_RAXMLinferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,147.167,True,2.0,83719.42639,-41396.83214,82957.66427000001,82957.8346,83729.20701,-41401.72245,82967.44489,82967.61522,86042.05083,-42603.30348,85354.60697000001,85354.74585,-1,-1,-1,-1,3180,0.0,0.44,1.0,0.5476190476,0.4615384615,1.0,0.4615384615,0.2553191489,0.4827586207
/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_27_0/0_0,20,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.5035605149223853| 'lambda': 8.694710040423047| 'nu': 0.02608413012126914| 'no_of_leaves': 20| 'no_of_hybrids': 2| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_27_0/0_0_true_network.nw,0.5,80.336,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_27_0/0_0_AVERAGE_LINKED_FROM_RAXMLunpartitioned_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,3.142,False,0.0,83719.42639,-41396.83214,82957.66427000001,82957.8346,86042.05107999999,-42603.30361,85354.60722,85354.7461,86042.05083,-42603.30348,85354.60697000001,85354.74585,-1,-1,-1,-1,3180,0.4666666667,0.6666666667,1.0,0.7027027027,0.6896551724,1.0,0.7741935484,0.431372549,0.8235294118
/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_28_0/0_0,20,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.12779889256160237| 'lambda': 21.66217717701172| 'nu': 0.06498653153103516| 'no_of_leaves': 20| 'no_of_hybrids': 2| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_28_0/0_0_true_network.nw,0.5,22.576,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_28_0/0_0_AVERAGE_LINKED_FROM_RAXMLinferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,53.372,True,2.0,43259.84469,-21167.04129,42498.08258,42498.2529,43277.07675,-21175.65732,42515.31464,42515.48496,44170.8863,-21667.72122,43483.44244,43483.58132,-1,-1,-1,-1,1358,0.0,0.2380952381,1.0,0.4,0.3043478261,1.0,0.3333333333,0.1777777778,0.3703703704
/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_28_0/0_0,20,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.12779889256160237| 'lambda': 21.66217717701172| 'nu': 0.06498653153103516| 'no_of_leaves': 20| 'no_of_hybrids': 2| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_28_0/0_0_true_network.nw,0.5,22.576,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_28_0/0_0_AVERAGE_LINKED_FROM_RAXMLunpartitioned_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,2.451,False,0.0,43259.84469,-21167.04129,42498.08258,42498.2529,44170.8863,-21667.72122,43483.44244,43483.58132,44170.8863,-21667.72122,43483.44244,43483.58132,-1,-1,-1,-1,1358,0.2608695652,0.3636363636,1.0,0.5517241379,0.5925925926,1.0,0.6428571429,0.4,0.7096774194
/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_29_0/0_0,20,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.18707430623161758| 'lambda': 14.601738892335465| 'nu': 0.043805216677006396| 'no_of_leaves': 20| 'no_of_hybrids': 2| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_29_0/0_0_true_network.nw,0.5,57.67100000000001,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_29_0/0_0_AVERAGE_LINKED_FROM_RAXMLinferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,91.96700000000001,True,2.0,64533.27227,-31803.75508000001,63771.51015,63771.680479999995,64532.51802,-31803.37795,63770.7559,63770.92623,65101.877389999994,-32133.21677,64414.433529999995,64414.57241,-1,-1,-1,-1,2374,0.06896551724,0.1,1.0,0.21875,0.3043478261,1.0,0.3043478261,0.1777777778,0.3703703704
/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_29_0/0_0,20,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.18707430623161758| 'lambda': 14.601738892335465| 'nu': 0.043805216677006396| 'no_of_leaves': 20| 'no_of_hybrids': 2| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_29_0/0_0_true_network.nw,0.5,57.67100000000001,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_29_0/0_0_AVERAGE_LINKED_FROM_RAXMLunpartitioned_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,2.988,False,0.0,64533.27227,-31803.75508000001,63771.51015,63771.680479999995,65101.87747000001,-32133.2168,64414.43361,64414.57249,65101.877389999994,-32133.21677,64414.433529999995,64414.57241,-1,-1,-1,-1,2374,0.4482758621,0.3636363636,1.0,0.5757575758,0.5384615385,1.0,0.6896551724,0.3673469388,0.7878787879
/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_2_0/0_0,20,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.20390671352303089| 'lambda': 24.568732372206718| 'nu': 0.07370619711662016| 'no_of_leaves': 20| 'no_of_hybrids': 2| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_2_0/0_0_true_network.nw,0.5,34.911,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_2_0/0_0_AVERAGE_LINKED_FROM_RAXMLinferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,52.028999999999996,True,2.0,50535.9559,-24805.09689,49774.19379,49774.36411,50573.29579,-24823.76684,49811.53367,49811.70400000001,52848.44041,-26006.49827,52160.99654,52161.13542,-1,-1,-1,-1,1673,0.0,0.1904761905,1.0,0.375,0.1904761905,1.0,0.1904761905,0.1363636364,0.3076923077
/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_2_0/0_0,20,4,2,4000,1000,PERFECT_SAMPLING,CELINE,{'to': 0.20390671352303089| 'lambda': 24.568732372206718| 'nu': 0.07370619711662016| 'no_of_leaves': 20| 'no_of_hybrids': 2| 'ratio': 0.1| 'min_reticulation_prob': 0.1| 'max_reticulation_prob': 0.9},1.0,-mHKY -t3.0 -f0.3|0.2|0.2|0.3,0,0,0.0,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_2_0/0_0_true_network.nw,0.5,34.911,/home/sarah/eclipse-workspace/NetRAX/experiments/data/datasets_C_20_2_run_2_0/0_0_AVERAGE_LINKED_FROM_RAXMLunpartitioned_inferred_network.nw,AVERAGE,LINKED,FROM_RAXML,0,0,0,2.045,False,0.0,50535.9559,-24805.09689,49774.19379,49774.36411,52848.44048000001,-26006.49831,52160.99662,52161.1355,52848.44041,-26006.49827,52160.99654,52161.13542,-1,-1,-1,-1,1673,0.3846153846,0.3913043478,1.0,0.4482758621,0.48,1.0,0.5925925926,0.2978723404,0.6206896552
